  0.107903E-01  0.152603E+08  0.152492E+08 -0.149159E+03 -0.207944E+04  0.000000E+00  0.152586E+08  0.152586E+08  0.152586E+08 -0.361926E+00  0.802994E+07  0.802985E+07  0.306973E+01
  0.109109E-01  0.152086E+08  0.151973E+08 -0.104475E+03 -0.178441E+04  0.000000E+00  0.152068E+08  0.152068E+08  0.152068E+08 -0.360699E+00  0.800272E+07  0.800262E+07  0.309124E+01
  0.110328E-01  0.151565E+08  0.151450E+08  0.377887E+02 -0.168910E+04  0.000000E+00  0.151547E+08  0.151547E+08  0.151547E+08 -0.359462E+00  0.797528E+07  0.797518E+07  0.311277E+01
  0.111561E-01  0.151039E+08  0.150922E+08  0.635648E+02 -0.185576E+04  0.000000E+00  0.151021E+08  0.151021E+08  0.151021E+08 -0.358214E+00  0.794761E+07  0.794750E+07  0.313432E+01
  0.112807E-01  0.150510E+08  0.150390E+08  0.508322E+02 -0.203002E+04  0.000000E+00  0.150491E+08  0.150491E+08  0.150491E+08 -0.356957E+00  0.791971E+07  0.791960E+07  0.315588E+01
  0.114068E-01  0.149976E+08  0.149854E+08  0.237008E+03 -0.195292E+04  0.000000E+00  0.149957E+08  0.149957E+08  0.149957E+08 -0.355689E+00  0.789158E+07  0.789148E+07  0.317744E+01
  0.115342E-01  0.149437E+08  0.149313E+08  0.619292E+03 -0.168568E+04  0.000000E+00  0.149418E+08  0.149418E+08  0.149418E+08 -0.354411E+00  0.786323E+07  0.786312E+07  0.319901E+01
  0.116631E-01  0.148894E+08  0.148768E+08  0.844726E+03 -0.153219E+04  0.000000E+00  0.148875E+08  0.148875E+08  0.148875E+08 -0.353123E+00  0.783465E+07  0.783454E+07  0.322057E+01
  0.117934E-01  0.148347E+08  0.148218E+08  0.614841E+03 -0.164327E+04  0.000000E+00  0.148327E+08  0.148327E+08  0.148327E+08 -0.351824E+00  0.780584E+07  0.780572E+07  0.324213E+01
  0.119252E-01  0.147796E+08  0.147664E+08  0.117522E+03 -0.181604E+04  0.000000E+00  0.147775E+08  0.147775E+08  0.147775E+08 -0.350515E+00  0.777679E+07  0.777667E+07  0.326366E+01
  0.120584E-01  0.147240E+08  0.147106E+08 -0.136753E+03 -0.176835E+04  0.000000E+00  0.147219E+08  0.147219E+08  0.147219E+08 -0.349196E+00  0.774752E+07  0.774740E+07  0.328518E+01
  0.121931E-01  0.146680E+08  0.146543E+08  0.516209E+02 -0.152830E+04  0.000000E+00  0.146658E+08  0.146658E+08  0.146658E+08 -0.347866E+00  0.771801E+07  0.771789E+07  0.330667E+01
  0.123294E-01  0.146115E+08  0.145976E+08  0.298460E+03 -0.139474E+04  0.000000E+00  0.146093E+08  0.146093E+08  0.146093E+08 -0.346525E+00  0.768827E+07  0.768814E+07  0.332812E+01
  0.124671E-01  0.145538E+08  0.145396E+08 -0.163275E+04 -0.150864E+04  0.000000E+00  0.145515E+08  0.145515E+08  0.145515E+08 -0.345155E+00  0.765787E+07  0.765774E+07  0.334965E+01
  0.126064E-01  0.144964E+08  0.144819E+08 -0.165568E+04 -0.164736E+04  0.000000E+00  0.144941E+08  0.144941E+08  0.144941E+08 -0.343793E+00  0.762764E+07  0.762751E+07  0.337102E+01
